ID	RE	R1_Unsorted	R1_Negative	R1_Low	R1_Medium	R1_High	R2_Unsorted	R2_Negative	R2_Low	R2_Medium	R2_High
gRNA_3530	RE77	440.891295716972	333.898928429104	433.424415008118	395.377535915251	372.653839616789	298.972375416589	320.440567115308	288.760725860138	260.674767122046	334.941091808231
gRNA_5516	RE112	773.012799081923	897.353370153217	684.932667097336	743.378678638044	827.133786874302	429.847832928268	451.295718316736	483.89981013281	433.492483102959	485.057176996894
gRNA_6549	RE127	345.406363499548	279.242853835054	346.739532006494	391.931980046709	334.205427592834	295.370298604341	296.742390126073	223.33837390745	358.186439267701	323.660692343187
gRNA_3853	RE84	209.236547119919	208.68683026819	194.125301369833	177.446127229938	189.284489964083	169.297610175658	158.674750275747	150.020220857025	121.648224656955	146.645193045572
gRNA_2379	RE57	81.3697683244129	82.4809852964751	81.8012276212505	80.9705629107487	67.0382568622795	60.0346135374677	63.8820423188074	74.4461246358169	52.1349534244093	53.7988282179024
gRNA_234	RE11	361.182134909384	334.892675239905	369.936895063267	357.476421361284	401.243684455114	712.010516554367	682.09535508146	603.464798184273	711.545568033142	703.723382011594
gRNA_1317	RE35	460.818585918869	397.498724320362	516.446556474462	455.674763614745	409.130538203617	552.318444544703	572.877669826724	684.678752332437	531.969617349065	524.972436642434
gRNA_2165	RE53	430.927650616023	379.611281725945	446.854467304144	403.130036619472	401.243684455114	414.238833408527	354.442299317254	294.400583787094	377.495681276741	369.650013239135
gRNA_1219	RE31	541.358050484869	535.629531021687	589.701387180059	591.774220422174	565.881756455124	447.858216989509	460.568918008176	418.477458180122	375.564757075837	357.501890738319
gRNA_6496	RE127	487.388306188065	521.717075670475	504.237418023529	486.684766431627	532.362628023984	573.930905418191	638.820423188074	620.384371965141	514.591299540929	526.70788271398
gRNA_4331	RE91	500.673166322663	508.798367130063	567.72493796838	504.773934741476	503.772783185659	560.723290439948	512.08669407173	556.089991597844	535.831465750873	465.967270209896
gRNA_6738	RE130	252.412342557362	255.392930375832	329.646738175188	277.367247417671	302.65801259882	260.550222752609	213.283592903115	218.826487565886	181.50687488498	260.316910731785
gRNA_1788	RE46	331.291199606538	306.074017726678	313.774858188975	341.110030985707	372.653839616789	186.107301966149	136.006928807783	120.692959636854	75.3060438352579	158.793315546389
gRNA_2223	RE54	450.85494081792	443.211077617203	468.830916515824	430.694483567812	359.837702275471	354.204219871059	364.745854529965	512.099099767589	263.571153423402	278.53909448301
gRNA_4698	RE101	360.351831150971	399.486217941963	335.751307400655	385.040868309624	321.389290251516	629.162749872661	513.117049593001	531.274616719239	596.655578079351	552.739573787158
gRNA_3627	RE79	391.073070212229	409.423686049972	437.087156543398	417.773649060777	374.625553053915	402.231910701033	382.261898391573	369.974680008302	373.633832874933	393.078535204996
gRNA_936	RE25	391.903373970642	418.367407347181	384.587861204386	351.446698591334	399.271971017988	511.494907339224	454.386784880549	526.762730377674	442.181642007027	531.914220928615
gRNA_2260	RE55	608.612654916272	753.260082587086	686.153580942429	702.032008215534	631.934156598841	513.896291880723	424.506474763688	507.587213426024	600.517426481159	469.438162352987
gRNA_2790	RE61	247.430520006888	217.630551565398	203.892612130579	212.763074882499	240.549039329356	128.47407297018	195.767549041506	186.115311589542	212.401662099445	190.899067869976
gRNA_2522	RE57	592.836883506437	2042.14969619585	112.324073748582	100.782509154868	101.543242011982	548.716367732455	1863.91313797939	157.916021954763	128.406459360119	103.259041256941
gRNA_1501	RE39	222.521407254517	214.649311132995	279.589270526363	211.040296948228	184.355206371268	242.539838691369	191.646126956422	208.674743297365	167.0249433782	206.518082513883
gRNA_4995	RE106	358.691223634146	283.217841078257	300.344805892949	330.773363380079	315.474149940139	504.290753714728	522.390249284441	554.962020012453	495.282057531888	485.924900032666
gRNA_2582	RE58	393.563981487466	1447.88910333691	67.150261480131	49.0991711267306	45.3494090538949	440.654063365013	1691.84376592712	19.1755169516498	34.7566356162729	27.7671371447238
gRNA_4782	RE104	464.970104710931	408.429939239172	512.783814939182	459.981708450423	399.271971017988	469.470677862997	477.054606348513	521.122872450718	531.004155248613	470.305885388759
gRNA_1798	RE46	331.291199606538	222.599285619402	367.49506737308	495.298656102984	503.772783185659	205.318378298139	149.401550584307	178.219510491804	238.46913881165	355.766444666773
gRNA_5858	RE120	329.630592089713	320.980219888692	385.80877504948	372.120033802589	404.201254610803	182.505225153901	158.674750275747	153.404135613198	147.715701369159	180.486391440704
gRNA_1178	RE31	702.436979616871	607.179301399353	671.50261480131	693.418118544177	627.004873006026	736.024361969354	748.038108442809	658.73540586844	802.299005475632	739.300026478271
BRDN0000737566	NT	301.400264303692	266.324145294642	341.855876626121	299.763360563197	293.785302131754	296.57099087509	353.411943795983	259.433464639968	317.637031048716	284.613155733419
gRNA_590	RE20	625.21873008452	602.210567345348	617.782405617205	728.735066196738	596.443314730575	638.768288038656	646.032911836971	677.91092282009	658.445152508281	661.204953258736
gRNA_632	RE22	256.563861349424	230.549260105809	240.520027483378	267.030579812043	216.888478083845	312.179990394832	332.804833370561	224.466345492842	334.0498867564	305.438508591962
gRNA_1421	RE38	306.382086854167	236.511740970615	294.240236667483	297.17919366179	272.09645432337	298.972375416589	206.071104254217	340.647418788132	214.332586300349	310.644846806597
gRNA_4157	RE88	318.00633947194	356.755105077524	306.449375118416	336.803086150029	324.346860407205	356.605604412558	368.867276615049	390.278168545343	334.0498867564	288.951770912282
gRNA_982	RE26	381.939728869693	350.792624212719	355.285928922147	424.664760797862	449.550663664698	381.820142098294	382.261898391573	466.980236351942	387.150302281262	476.379946639168
gRNA_6546	RE127	856.873478681573	904.309597828823	907.138986904315	903.59702652527	810.374222658732	715.612593366615	755.250597091707	796.347939286163	836.090178991453	726.284180941682
gRNA_5467	RE112	269.848721484022	241.480475024619	245.403682863751	316.991139905909	279.983308071873	226.930839171627	216.374659466928	161.299936710936	183.437799085884	201.311744299247
gRNA_6205	RE124	233.315356113877	278.249107024253	225.869061342258	218.792797652448	255.3368901078	359.006988954056	338.986966498187	340.647418788132	393.908536984426	310.644846806597
gRNA_6849	RE134	515.618633974086	563.454441724113	531.097522615581	445.338096009117	525.461630994044	573.930905418191	660.457889134767	576.393480134885	610.172047485679	572.697203609928
gRNA_4245	RE90	365.333653701445	383.586268969149	385.80877504948	396.238924882387	352.93670524553	324.186913102325	332.804833370561	372.230623179084	334.0498867564	327.131584486277
gRNA_2681	RE60	385.260943903343	383.586268969149	362.611411992707	338.5258640843	330.262000718583	351.80283532956	414.202919550977	331.623646105002	330.188038354592	327.99930752205
gRNA_3183	RE68	524.751975316622	533.642037400086	490.807365727503	440.169762206304	439.692096479068	334.993143539069	378.140476306489	337.263504031958	337.911735158208	311.51256984237
gRNA_4176	RE88	429.267043099199	417.37366053638	553.073971827261	472.902542957457	420.960818826373	367.411834849302	330.744122328019	369.974680008302	381.357529678549	341.882876094412
gRNA_6817	RE133	725.685484852417	730.403905938665	725.222823985415	742.517289670908	689.113846275491	421.442987033023	579.059802954351	453.444577327248	492.385671230532	447.745086458671
gRNA_4821	RE105	400.206411554765	421.348647779583	396.796999655319	370.397255868318	395.328544143736	342.197297163566	270.983502094296	275.225066835444	297.362326939223	331.47019966514
gRNA_3326	RE72	478.254964845529	440.2298371848	538.423005686141	465.150042253237	514.617207089852	483.878985111989	456.447495923091	516.610986109153	430.596096801603	487.660346104212
gRNA_2145	RE52	525.582279075034	348.805130591117	620.224233307392	664.992282628702	582.641320670694	534.308060483462	308.076300860055	641.815832087573	642.997758901048	767.067163622995
gRNA_191	RE8	482.406483637591	387.561256212352	501.795590333342	534.922548591223	489.970789125778	582.335751313436	548.149137316218	456.828492083422	582.173646572571	618.686524505877
gRNA_1718	RE45	610.273262433097	548.548239562099	727.664651675601	671.883394365787	771.925810634777	378.218065286046	442.022518625296	382.382367447605	482.731050226012	493.73440735462
gRNA_3130	RE68	590.3459722312	525.692062913678	588.480473334966	585.744497652224	664.467428311418	576.33228995969	518.268827199357	621.512343550532	645.894145202404	681.162583081506
gRNA_4193	RE88	600.309617332148	512.773354373267	586.03864564478	544.397827229714	549.122192239554	272.557145460103	334.865544413103	297.784498543267	251.020146117526	272.465033232602
gRNA_5669	RE114	298.079049270043	282.224094267457	339.414048935935	352.30808755847	392.370973988048	372.214603932299	324.561989200392	432.013117204816	404.528620089398	394.813981276541
gRNA_4444	RE94	217.539584704042	219.618045187	205.113525975673	187.782794835566	130.133086850307	187.307994236899	206.071104254217	205.290828541192	201.781578994473	152.719254295981
gRNA_2603	RE59	471.61253477823	619.104263128963	390.692430429853	398.823091783794	252.379319952111	395.027757076537	591.424069209604	307.936242811788	342.739045660468	292.422663055372
gRNA_561	RE18	771.352191565098	701.585248425439	719.118254759948	789.893682863367	866.568055616819	541.512214107958	615.122246198839	519.994900865327	676.788932416869	639.51187736442
gRNA_2335	RE55	298.909353028455	282.224094267457	289.35658128711	256.693912206416	285.898448383251	419.041602491524	399.777942253181	420.733401350904	479.834663924656	474.644500567622
gRNA_5030	RE107	162.739536648825	121.23711091771	141.626006030821	132.653900938886	186.326919808394	256.948145940361	230.799636764723	261.68940781075	263.571153423402	302.835339484644
gRNA_3588	RE78	660.091487937839	698.604007993036	655.630734815097	632.259501877548	765.024813604837	675.989748431886	749.06846396408	615.872485623576	592.793729677543	707.194274154684
gRNA_5839	RE119	491.539824980127	517.742088427271	533.539350305768	556.457272769613	526.447487712607	407.034679784031	349.290521710898	346.287276715087	387.150302281262	438.200133065172
gRNA_394	RE15	660.921791696252	667.797856858208	539.643919531234	578.853385915139	582.641320670694	542.712906378708	640.881134230616	529.018673548456	634.30859999698	598.728894683107
gRNA_494	RE17	806.224949418418	706.553982479443	771.61755009896	875.171190609794	895.157900455144	703.605670659121	691.368554772899	777.172422334513	674.858008215965	719.342396655501
gRNA_3167	RE68	358.691223634146	330.917687996701	384.587861204386	361.783366196962	384.484120239544	350.602143058811	423.476119242417	381.254395862214	314.74064474736	385.269027883043
gRNA_5376	RE111	358.691223634146	385.573762590751	300.344805892949	320.436695774452	280.969164790436	434.650602011266	484.267094997411	421.861372936296	404.528620089398	377.459520561089
gRNA_5411	RE112	67.2546044314025	100.368427890891	69.5920891703176	80.109173943613	67.0382568622795	304.975836770336	323.531633679121	321.471901836482	263.571153423402	300.232170377326
gRNA_4138	RE88	472.442838536642	565.441935345714	455.400864219797	506.496712675747	475.182938347334	349.401450788062	389.474387040471	554.962020012453	379.426605477645	387.87219699036
gRNA_3597	RE78	569.58837827089	457.123532968416	482.26096881185	503.051156807204	525.461630994044	457.463755155504	468.811762178344	403.813827570037	424.803324198891	404.35893467004
gRNA_4391	RE93	401.86701907159	466.067254265624	432.203501163025	368.674477934047	265.195457293429	636.366903497157	729.49170905993	692.574553430175	558.03709406127	400.020319491177
gRNA_2265	RE55	500.673166322663	429.29862226599	609.236008701552	550.427549999664	582.641320670694	522.301137775969	412.142208508435	592.185082330362	524.245920545449	607.406125040833
gRNA_2148	RE52	330.460895848126	326.942700753497	366.274153527987	331.634752347215	301.672155880258	199.314916944392	193.706837998964	252.665635127621	166.059481277748	210.856697692746
gRNA_758	RE22	576.230808338189	650.904161074592	529.876608770488	581.437552816546	500.81521302997	690.398055680878	682.09535508146	723.029786235737	754.991362553483	636.908708257102
gRNA_3550	RE77	634.352071427056	737.360133614271	622.666060997578	652.932837088803	598.415028167701	971.360047036227	914.955702888725	892.225524044412	874.708663009534	997.881491138512
gRNA_2412	RE57	254.903253832599	337.873915672307	305.228461273322	331.634752347215	286.884305101814	172.899686987907	153.522972669392	216.570544395103	187.299647487692	196.973129120384
gRNA_1660	RE43	437.570080683322	619.104263128963	540.864833376328	509.080879577154	512.645493652726	428.647140657519	408.02078642335	462.468350010378	529.073231047709	435.596963957854
gRNA_6681	RE129	341.254844707487	243.467968646221	311.333030498789	342.832808919978	365.752842586848	384.221526639793	304.985234296241	402.685855984646	386.18484018081	416.507057170857
gRNA_2293	RE55	278.151759068146	112.293389620502	335.751307400655	284.258359154756	362.795272431159	259.34953048186	119.521240467446	411.709628667775	419.97601369663	331.47019966514
gRNA_5615	RE113	525.582279075034	543.579505508095	561.620368742914	547.843383098257	606.301881916204	531.906675941964	676.943577475104	578.649423305668	570.588101367146	730.622796120545
gRNA_3064	RE66	300.56996054528	375.636294482742	285.69383975183	310.96141713596	246.464179640733	402.231910701033	450.265362795465	408.325713911602	488.523822828724	392.210812169223
gRNA_4997	RE106	281.472974101795	317.998979456289	307.670288963509	329.050585445808	295.75701556888	271.356453189354	245.224614062518	262.817379396141	265.502077624306	228.211158408198
