motif_id	cluster	source_id	tf_name	family_name	motif_type	PMID
M07978_2.00	AC0236	GM12878_IRF4_HudsonAlpha	IRF4	IRF	ChIP-seq	22955619
M07979_2.00	AC0361	GM12878_MEF2A_HudsonAlpha	MEF2A	MADS box	ChIP-seq	22955619
M07980_2.00	AC0361	GM12878_MEF2C_HudsonAlpha	MEF2C	MADS box	ChIP-seq	22955619
M07981_2.00	AC0359	GM12878_SRF_HudsonAlpha	SRF	MADS box	ChIP-seq	22955619
M07982_2.00	AC0359	H1-hESC_SRF_HudsonAlpha	SRF	MADS box	ChIP-seq	22955619
M07983_2.00	AC0359	HepG2_SRF_HudsonAlpha	SRF	MADS box	ChIP-seq	22955619
M07984_2.00	AC0359	K562_SRF_HudsonAlpha	SRF	MADS box	ChIP-seq	22955619
M07985_2.00	AC0422	HepG2_ERRA_Stanford	ESR1	Nuclear receptor	ChIP-seq	22955619
M07986_2.00	AC0514	A549_GR_HudsonAlpha	NR3C1	Nuclear receptor	ChIP-seq	22955619
M07987_2.00	AC0514	ECC-1_GR_HudsonAlpha	NR3C1	Nuclear receptor	ChIP-seq	22955619
M07988_2.00	AC0419	ECC-1_ERALPHA_HudsonAlpha	ESRRA	Nuclear receptor	ChIP-seq	22955619
M07989_2.00	AC0419	T-47D_ERALPHA_HudsonAlpha	ESRRA	Nuclear receptor	ChIP-seq	22955619
M07990_2.00	AC0626	HeLa-S3_TR4_UCD	NR2C2	Nuclear receptor	ChIP-seq	22955619
M07991_2.00	AC0626	HepG2b_TR4_UCD	NR2C2	Nuclear receptor	ChIP-seq	22955619
M07992_2.00	AC0626	K562b_TR4_UCD	NR2C2	Nuclear receptor	ChIP-seq	22955619
M07993_2.00	AC0414	H1-hESC_RXRA_HudsonAlpha	RXRA	Nuclear receptor	ChIP-seq	22955619
M07994_2.00	AC0416	HepG2_RXRA_HudsonAlpha	RXRA	Nuclear receptor	ChIP-seq	22955619
M07995_2.00	AC0507	GM12878_PAX5C20_HudsonAlpha	PAX5	Paired box	ChIP-seq	22955619
M07996_2.00	AC0507	GM12878_PAX5N19_HudsonAlpha	PAX5	Paired box	ChIP-seq	22955619
M07997_2.00	AC0507	GM12891_PAX5C20_HudsonAlpha	PAX5	Paired box	ChIP-seq	22955619
M07998_2.00	AC0507	GM12892_PAX5C20_HudsonAlpha	PAX5	Paired box	ChIP-seq	22955619
M07999_2.00	AC0196	GM10847_NFKB_Stanford	RELA	Rel	ChIP-seq	22955619
M08000_2.00	AC0196	GM12878_NFKB_Stanford	RELA	Rel	ChIP-seq	22955619
M08001_2.00	AC0196	GM12891_NFKB_Stanford	RELA	Rel	ChIP-seq	22955619
M08002_2.00	AC0196	GM12892_NFKB_Stanford	RELA	Rel	ChIP-seq	22955619
M08003_2.00	AC0196	GM15510_NFKB_Stanford	RELA	Rel	ChIP-seq	22955619
M08004_2.00	AC0196	GM18505_NFKB_Stanford	RELA	Rel	ChIP-seq	22955619
M08005_2.00	AC0196	GM18526_NFKB_Stanford	RELA	Rel	ChIP-seq	22955619
M08006_2.00	AC0196	GM18951_NFKB_Stanford	RELA	Rel	ChIP-seq	22955619
M08007_2.00	AC0196	GM19099_NFKB_Stanford	RELA	Rel	ChIP-seq	22955619
M08008_2.00	AC0196	GM19193_NFKB_Stanford	RELA	Rel	ChIP-seq	22955619
M08009_2.00	AC0066	GM12878_RFX5_Stanford	RFX5	RFX	ChIP-seq	22955619
M08010_2.00	AC0066	H1-hESC_RFX5_Stanford	RFX5	RFX	ChIP-seq	22955619
M08011_2.00	AC0066	HeLa-S3_RFX5_Stanford	RFX5	RFX	ChIP-seq	22955619
M08012_2.00	AC0066	HepG2_RFX5_Stanford	RFX5	RFX	ChIP-seq	22955619
M08013_2.00	AC0213	HeLa-S3_STAT1_Stanford	STAT1	STAT	ChIP-seq	22955619
M08014_2.00	AC0213	K562_STAT1_Stanford	STAT1	STAT	ChIP-seq	22955619
M08015_2.00	AC0213	GM12878_STAT3_Stanford	STAT3	STAT	ChIP-seq	22955619
M08016_2.00	AC0213	HeLa-S3_STAT3_Stanford	STAT3	STAT	ChIP-seq	22955619
M08017_2.00	AC0213	MCF10A-Er-Src_STAT3_Harvard#Weissman	STAT3	STAT	ChIP-seq	22955619
M08018_2.00	AC0213	MCF10A-Er-Src_STAT3_Stanford	STAT3	STAT	ChIP-seq	22955619
M08019_2.00	AC0188	K562_STAT2_Stanford	STAT2	STAT	ChIP-seq	22955619
M08020_2.00	AC0129	K562_THAP1_HudsonAlpha	THAP1	THAP finger	ChIP-seq	22955619
M08026_2.00	AC0227	SRP005406_SPI1	SPI1	Ets	ChIP-seq	21450710
M08028_2.00	AC0387	GSE15244_FoxA1	FOXA1	Forkhead	ChIP-seq	21450710
M08035_2.00	AC0348	GSE15704_TP73_rapamycin	TP73	p53	ChIP-seq	21450710
M08036_2.00	AC0348	GSE15704_TP73_vehicle	TP73	p53	ChIP-seq	21450710
M08037_2.00	AC0348	GSE18650_TP73	TP73	p53	ChIP-seq	21450710
M08048_2.00	AC0636	MA0595.1	SREBF1	bHLH	ChIP-seq	24194598
M08049_2.00	AC0554	MA1106.1	HIF1A	bHLH	ChIP-seq	24194598
M08050_2.00	AC0556	MA0526.2	USF2	bHLH	ChIP-seq	24194598
M08051_2.00	AC0552	MA1108.1	MXI1	bHLH	ChIP-seq	24194598
M08052_2.00	AC0609	MA1123.1	TWIST1	bHLH	ChIP-seq	24194598
M08053_2.00	AC0552	MA0104.4	MYCN	bHLH	ChIP-seq	24194598
M08054_2.00	AC0552	MA0147.3	MYC	bHLH	ChIP-seq	24194598
M08055_2.00	AC0610	MA1100.1	ASCL1	bHLH	ChIP-seq	24194598
M08056_2.00	AC0556	MA0093.2	USF1	bHLH	ChIP-seq	24194598
M08057_2.00	AC0609	MA1109.1	NEUROD1	bHLH	ChIP-seq	24194598
M08058_2.00	AC0556	MA0620.2	MITF	bHLH	ChIP-seq	24194598
M08059_2.00	AC0636	MA0596.1	SREBF2	bHLH	ChIP-seq	24194598
M08064_2.00	AC0242	MA0478.1	FOSL2	bZIP	ChIP-seq	24194598
M08065_2.00	AC0239	MA1101.1	BACH2	bZIP	ChIP-seq	24194598
M08066_2.00	AC0547	MA0018.3	CREB1	bZIP	ChIP-seq	24194598
M08067_2.00	AC0242	MA0491.1	JUND	bZIP	ChIP-seq	24194598
M08068_2.00	AC0547	MA0492.1	JUND	bZIP	ChIP-seq	24194598
M08069_2.00	AC0242	MA0476.1	FOS	bZIP	ChIP-seq	24194598
M08070_2.00	AC0242	MA0490.1	JUNB	bZIP	ChIP-seq	24194598
M08071_2.00	AC0242	MA0477.1	FOSL1	bZIP	ChIP-seq	24194598
M08072_2.00	AC0547	MA0488.1	JUN	bZIP	ChIP-seq	24194598
M08073_2.00	AC0242	MA0489.1	JUN	bZIP	ChIP-seq	24194598
M08074_2.00	AC0244	MA0495.2	MAFF	bZIP	ChIP-seq	24194598
M08075_2.00	AC0244	MA0496.2	MAFK	bZIP	ChIP-seq	24194598
M08076_2.00	AC0402	MA0102.3	CEBPA	bZIP	ChIP-seq	24194598
M08080_2.00	AC0610	MA0103.3	ZEB1	C2H2 ZF,Homeodomain	ChIP-seq	24194598
M08082_2.00	AC0169	MA0528.1	ZNF263	C2H2 ZF	ChIP-seq	24194598
M08083_2.00	AC0192	MA0508.2	PRDM1	C2H2 ZF	ChIP-seq	24194598
M08084_2.00	AC0371	MA0138.2	REST	C2H2 ZF	ChIP-seq	24194598
M08085_2.00	AC0059	MA0095.2	YY1	C2H2 ZF	ChIP-seq	24194598
M08086_2.00	AC0108	MA0599.1	KLF5	C2H2 ZF	ChIP-seq	24194598
M08087_2.00	AC0078	MA0139.1	CTCF	C2H2 ZF	ChIP-seq	24194598
M08088_2.00	AC0108	MA1107.1	KLF9	C2H2 ZF	ChIP-seq	24194598
M08089_2.00	AC0078	MA1102.1	CTCFL	C2H2 ZF	ChIP-seq	24194598
M08090_2.00	AC0442	MA1125.1	ZNF384	C2H2 ZF	ChIP-seq	24194598
M08091_2.00	AC0108	MA0039.3	KLF4	C2H2 ZF	ChIP-seq	24194598
M08092_2.00	AC0108	MA0516.1	SP2	C2H2 ZF	ChIP-seq	24194598
M08093_2.00	AC0531	MA1124.1	ZNF24	C2H2 ZF	ChIP-seq	24194598
M08094_2.00	AC0375	MA0527.1	ZBTB33	C2H2 ZF	ChIP-seq	24194598
M08095_2.00	AC0626	MA0750.2	ZBTB7A	C2H2 ZF	ChIP-seq	24194598
M08096_2.00	AC0108	MA0079.3	SP1	C2H2 ZF	ChIP-seq	24194598
M08104_2.00	AC0525	MA0060.3	NFYA	CBF/NF-Y	ChIP-seq	24194598
M08105_2.00	AC0143	MA1116.1	RBPJ	CSL	ChIP-seq	24194598
M08107_2.00	AC0158	MA0471.1	E2F6	E2F	ChIP-seq	24194598
M08108_2.00	AC0158	MA1122.1	TFDP1	E2F	ChIP-seq	24194598
M08109_2.00	AC0158	MA0470.1	E2F4	E2F	ChIP-seq	24194598
M08111_2.00	AC0170	MA0149.1	FLI1	Ets	ChIP-seq	24194598
M08112_2.00	AC0626	MA0076.2	ELK4	Ets	ChIP-seq	24194598
M08115_2.00	AC0387	MA0481.2	FOXP1	Forkhead	ChIP-seq	24194598
M08116_2.00	AC0387	MA0593.1	FOXP2	Forkhead	ChIP-seq	24194598
M08117_2.00	AC0387	MA0148.3	FOXA1	Forkhead	ChIP-seq	24194598
M08118_2.00	AC0387	MA1103.1	FOXK2	Forkhead	ChIP-seq	24194598
M08119_2.00	AC0378	MA0479.1	FOXH1	Forkhead	ChIP-seq	24194598
M08120_2.00	AC0387	MA0852.2	FOXK1	Forkhead	ChIP-seq	24194598
M08124_2.00	AC0254	MA1104.1	GATA6	GATA	ChIP-seq	24194598
M08125_2.00	AC0254	MA0036.3	GATA2	GATA	ChIP-seq	24194598
M08129_2.00	AC0351	MA1105.1	GRHL2	Grainyhead	ChIP-seq	24194598
M08130_2.00	AC0032	MA1118.1	SIX1	Homeodomain	ChIP-seq	24194598
M08131_2.00	AC0590	MA0465.1	CDX2	Homeodomain	ChIP-seq	24194598
M08132_2.00	AC0527	MA1114.1	PBX3	Homeodomain	ChIP-seq	24194598
M08133_2.00	AC0032	MA1119.1	SIX2	Homeodomain	ChIP-seq	24194598
M08134_2.00	AC0527	MA1113.1	PBX2	Homeodomain	ChIP-seq	24194598
M08135_2.00	AC0002	MA0468.1	DUX4	Homeodomain	ChIP-seq	24194598
M08140_2.00	AC0588	MA0507.1	POU2F2	Homeodomain,POU	ChIP-seq	24194598
M08141_2.00	AC0588	MA1115.1	POU5F1	Homeodomain,POU	ChIP-seq	24194598
M08142_2.00	AC0188	MA0050.2	IRF1	IRF	ChIP-seq	24194598
M08149_2.00	AC0361	MA0497.1	MEF2C	MADS box	ChIP-seq	24194598
M08150_2.00	AC0071	MA0100.3	MYB	Myb/SANT	ChIP-seq	24194598
M08152_2.00	AC0414	MA1110.1	NR1H4	Nuclear receptor	ChIP-seq	24194598
M08153_2.00	AC0414	MA1112.1	NR4A1	Nuclear receptor	ChIP-seq	24194598
M08154_2.00	AC0419	MA0258.2	ESR2	Nuclear receptor	ChIP-seq	24194598
M08155_2.00	AC0433	MA0484.1	HNF4G	Nuclear receptor	ChIP-seq	24194598
M08156_2.00	AC0434	MA0504.1	NR2C2	Nuclear receptor	ChIP-seq	24194598
M08157_2.00	AC0414	MA1111.1	NR2F2	Nuclear receptor	ChIP-seq	24194598
M08160_2.00	AC0562	MA0014.3	PAX5	Paired box	ChIP-seq	24194598
M08161_2.00	AC0196	MA1117.1	RELB	Rel	ChIP-seq	24194598
M08164_2.00	AC0081	MA0161.2	NFIC	SMAD	ChIP-seq	24194598
M08165_2.00	AC0259	MA0442.2	SOX10	Sox	ChIP-seq	24194598
M08166_2.00	AC0261	MA1120.1	SOX13	Sox	ChIP-seq	24194598
M08167_2.00	AC0430	MA0523.1	TCF7L2	Sox	ChIP-seq	24194598
M08171_2.00	AC0213	MA0137.3	STAT1	STAT	ChIP-seq	24194598
M08172_2.00	AC0213	MA0144.2	STAT3	STAT	ChIP-seq	24194598
M08175_2.00	AC0201	MA1121.1	TEAD2	TEA	ChIP-seq	24194598
M08176_2.00	AC0129	MA0597.1	THAP1	THAP finger	ChIP-seq	24194598
M08177_2.00	AC0335	MA0506.1	NRF1	Unknown	ChIP-seq	24194598
M08178_2.00	AC0525	MA0502.1	NFYB	Unknown	ChIP-seq	24194598
M08181_2.00	AC0064	Mv93	MXI1	bHLH	ChIP-seq	22080565
M08182_2.00	AC0552	Mv94	MXI1	bHLH	ChIP-seq	22080565
M08184_2.00	AC0556	Mv45	BACH1	bZIP	ChIP-seq	22080565
M08185_2.00	AC0239	Mv46	BACH1	bZIP	ChIP-seq	22080565
M08186_2.00	AC0244	Mv47	BACH1	bZIP	ChIP-seq	22080565
M08187_2.00	AC0556	Mv41	ATF3	bZIP	ChIP-seq	22080565
M08188_2.00	AC0242	Mv43	ATF3	bZIP	ChIP-seq	22080565
M08190_2.00	AC0606	Mv136	ZEB1	C2H2 ZF,Homeodomain	ChIP-seq	22080565
M08191_2.00	AC0192	Mv110	PRDM1	C2H2 ZF	ChIP-seq	22080565
M08192_2.00	AC0298	Mv112	PRDM1	C2H2 ZF	ChIP-seq	22080565
M08198_2.00	AC0626	Mv63	ELF1	Ets	ChIP-seq	22080565
M08199_2.00	AC0387	Mv69	FOXA1	Forkhead	ChIP-seq	22080565
M08202_2.00	AC0252	Mv73	GATA1	GATA	ChIP-seq	22080565
M08203_2.00	AC0255	Mv75	GATA1	GATA	ChIP-seq	22080565
M08208_2.00	AC0155	Mv121	SIX5	Homeodomain	ChIP-seq	22080565
M08209_2.00	AC0155	Mv123	SIX5	Homeodomain	ChIP-seq	22080565
M08212_2.00	AC0361	Mv88	MEF2A	MADS box	ChIP-seq	22080565
M08213_2.00	AC0361	Mv90	MEF2A	MADS box	ChIP-seq	22080565
M08217_2.00	AC0419	Mv66	ESR1	Nuclear receptor	ChIP-seq	22080565
M08218_2.00	AC0422	Mv67	ESR1	Nuclear receptor	ChIP-seq	22080565
M08219_2.00	AC0433	Mv81	HNF4A	Nuclear receptor	ChIP-seq	22080565
M08220_2.00	AC0426	Mv82	HNF4A	Nuclear receptor	ChIP-seq	22080565
M08221_2.00	AC0626	Mv97	NR2C2	Nuclear receptor	ChIP-seq	22080565
M08222_2.00	AC0434	Mv98	NR2C2	Nuclear receptor	ChIP-seq	22080565
M08223_2.00	AC0414	Mv102	NR2F2	Nuclear receptor	ChIP-seq	22080565
M08224_2.00	AC0434	Mv104	NR2F2	Nuclear receptor	ChIP-seq	22080565
M08227_2.00	AC0507	Mv108	PAX5	Paired box	ChIP-seq	22080565
M08228_2.00	AC0562	Mv109	PAX5	Paired box	ChIP-seq	22080565
M08229_2.00	AC0213	Mv124	STAT1	STAT	ChIP-seq	22080565
M08230_2.00	AC0188	Mv125	STAT1	STAT	ChIP-seq	22080565
M08231_2.00	AC0588	Mv129	TBP	TBP	ChIP-seq	22080565
M08232_2.00	AC0622	ZNF200	ZNF200	C2H2 ZF	ChIP-seq	25690854
M08233_2.00	AC0077	ZIC2	ZIC2	C2H2 ZF	ChIP-seq	25690854
M08234_2.00	AC0301	ZNF416	ZNF416	C2H2 ZF	ChIP-seq	25690854
M08235_2.00	AC0035	ZNF264	ZNF264	C2H2 ZF	ChIP-seq	25690854
M08236_2.00	AC0060	MZF1	MZF1	C2H2 ZF	ChIP-seq	25690854
M08237_2.00	AC0059	YY1	YY1	C2H2 ZF	ChIP-seq	25690854
M08238_2.00	AC0078	CTCF	CTCF	C2H2 ZF	ChIP-seq	25690854
M08239_2.00	AC0056	ZNF574	ZNF574	C2H2 ZF	ChIP-seq	25690854
M08240_2.00	AC0131	ZNF684	ZNF684	C2H2 ZF	ChIP-seq	25690854
M08241_2.00	AC0366	ZNF45	ZNF45	C2H2 ZF	ChIP-seq	25690854
M08242_2.00	AC0261	ZNF317	ZNF317	C2H2 ZF	ChIP-seq	25690854
M08243_2.00	AC0108	KLF14	KLF4	C2H2 ZF	ChIP-seq	25690854
M08244_2.00	AC0208	ZNF189	ZNF189	C2H2 ZF	ChIP-seq	25690854
M08245_2.00	AC0224	ZNF41	ZNF41	C2H2 ZF	ChIP-seq	25690854
M08246_2.00	AC0108	KLF10	KLF10	C2H2 ZF	ChIP-seq	25690854
M08247_2.00	AC0436	ZNF382	ZNF382	C2H2 ZF	ChIP-seq	25690854
M08248_2.00	AC0249	ZNF653	ZNF653	C2H2 ZF	ChIP-seq	25690854
M08249_2.00	AC0062	ZNF528	ZNF528	C2H2 ZF	ChIP-seq	25690854
M08250_2.00	AC0345	ZNF35	ZNF35	C2H2 ZF	ChIP-seq	25690854
M08251_2.00	AC0145	ZNF16	ZNF16	C2H2 ZF	ChIP-seq	25690854
M08252_2.00	AC0057	ZNF415	ZNF415	C2H2 ZF	ChIP-seq	25690854
M08253_2.00	AC0124	ZNF692	ZNF692	C2H2 ZF	ChIP-seq	25690854
M08254_2.00	AC0045	ZNF621	ZNF621	C2H2 ZF	ChIP-seq	25690854
M08255_2.00	AC0626	ZNF519	ZNF519	C2H2 ZF	ChIP-seq	25690854
M08256_2.00	AC0305	ZNF454	ZNF454	C2H2 ZF	ChIP-seq	25690854
M08257_2.00	AC0611	ZNF238	ZBTB18	C2H2 ZF	ChIP-seq	25690854
M08258_2.00	AC0285	ZFP3	ZFP3	C2H2 ZF	ChIP-seq	25690854
M08259_2.00	AC0080	ZNF322A	ZNF322	C2H2 ZF	ChIP-seq	25690854
M08260_2.00	AC0169	ZNF467	ZNF467	C2H2 ZF	ChIP-seq	25690854
M08261_2.00	AC0180	ZSCAN22	ZSCAN22	C2H2 ZF	ChIP-seq	25690854
M08262_2.00	AC0546	ZNF669	ZNF669	C2H2 ZF	ChIP-seq	25690854
M08263_2.00	AC0286	ZNF33A	ZNF33A	C2H2 ZF	ChIP-seq	25690854
M08264_2.00	AC0454	ZNF250	ZNF250	C2H2 ZF	ChIP-seq	25690854
M08265_2.00	AC0343	ZNF136	ZNF136	C2H2 ZF	ChIP-seq	25690854
M08266_2.00	AC0565	ZNF675	ZNF675	C2H2 ZF	ChIP-seq	25690854
M08267_2.00	AC0188	ZNF71	ZNF71	C2H2 ZF	ChIP-seq	25690854
M08268_2.00	AC0610	ZNF273	ZNF273	C2H2 ZF	ChIP-seq	25690854
M08269_2.00	AC0198	ZBTB12	ZBTB12	C2H2 ZF	ChIP-seq	25690854
M08270_2.00	AC0010	ZNF323	ZSCAN31	C2H2 ZF	ChIP-seq	25690854
M08271_2.00	AC0283	Q8IWY8_1-4.RCADE	ZSCAN29	C2H2 ZF,MADF	ChIP-seq	27852650
M08272_2.00	AC0179	O14978.MEME	ZNF263	C2H2 ZF	ChIP-seq	27852650
M08273_2.00	AC0626	P98182_2-5.RCADE	ZNF200	C2H2 ZF	ChIP-seq	27852650
M08274_2.00	AC0506	Q96NG8_1-9.RCADE	ZNF582	C2H2 ZF	ChIP-seq	27852650
M08275_2.00	AC0229	Q9NPA5.MEME	ZFP64	C2H2 ZF	ChIP-seq	27852650
M08276_2.00	AC0192	O75626.MEME	PRDM1	C2H2 ZF	ChIP-seq	27852650
M08277_2.00	AC0456	Q9NQX0.MEME	PRDM6	C2H2 ZF	ChIP-seq	27852650
M08278_2.00	AC0156	P36508_1-7.RCADE	ZNF76	C2H2 ZF	ChIP-seq	27852650
M08279_2.00	AC0169	P17032_2-4.RCADE	ZNF37A	C2H2 ZF	ChIP-seq	27852650
M08280_2.00	AC0147	O75467_1-5.RCADE	ZNF324	C2H2 ZF	ChIP-seq	27852650
M08281_2.00	AC0055	Q9NXT0_4-7.RCADE	ZNF586	C2H2 ZF	ChIP-seq	27852650
M08282_2.00	AC0035	O43296.MEME	ZNF264	C2H2 ZF	ChIP-seq	27852650
M08283_2.00	AC0222	Q9NPC7_1-4.RCADE	MYNN	C2H2 ZF	ChIP-seq	27852650
M08284_2.00	AC0091	O14771_1-5.RCADE	ZNF213	C2H2 ZF	ChIP-seq	27852650
M08285_2.00	AC0326	Q99676_4-6.RCADE	ZNF184	C2H2 ZF	ChIP-seq	27852650
M08286_2.00	AC0059	P28698.MEME	MZF1	C2H2 ZF	ChIP-seq	27852650
M08287_2.00	AC0110	Q9HBE1.MEME	PATZ1	C2H2 ZF	ChIP-seq	27852650
M08288_2.00	AC0059	P25490_1-4.RCADE	YY1	C2H2 ZF	ChIP-seq	27852650
M08289_2.00	AC0078	P49711_3-7.RCADE	CTCF	C2H2 ZF	ChIP-seq	27852650
M08290_2.00	AC0110	P56270_2-4.RCADE	MAZ	C2H2 ZF	ChIP-seq	27852650
M08291_2.00	AC0162	Q96HQ0_4-10.RCADE	ZNF419	C2H2 ZF	ChIP-seq	27852650
M08292_2.00	AC0296	Q9Y473.MEME	ZNF175	C2H2 ZF	ChIP-seq	27852650
M08293_2.00	AC0108	Q13351.MEME	KLF1	C2H2 ZF	ChIP-seq	27852650
M08294_2.00	AC0056	Q6ZN55_9-12.RCADE	ZNF574	C2H2 ZF	ChIP-seq	27852650
M08295_2.00	AC0202	Q03923_1-5.RCADE	ZNF85	C2H2 ZF	ChIP-seq	27852650
M08296_2.00	AC0109	Q02446.MEME	SP4	C2H2 ZF	ChIP-seq	27852650
M08297_2.00	AC0131	Q5T5D7.MEME	ZNF684	C2H2 ZF	ChIP-seq	27852650
M08298_2.00	AC0108	O75840.MEME	KLF7	C2H2 ZF	ChIP-seq	27852650
M08299_2.00	AC0109	Q9Y4X4.MEME	KLF12	C2H2 ZF	ChIP-seq	27852650
M08300_2.00	AC0505	Q6P9A3.MEME	ZNF549	C2H2 ZF	ChIP-seq	27852650
M08301_2.00	AC0138	Q92664_3-5.RCADE	GTF3A	C2H2 ZF	ChIP-seq	27852650
M08302_2.00	AC0106	P11161_1-3.RCADE	EGR2	C2H2 ZF	ChIP-seq	27852650
M08303_2.00	AC0606	O95863.MEME	SNAI1	C2H2 ZF	ChIP-seq	27852650
M08304_2.00	AC0297	Q02386_10-12.RCADE	ZNF45	C2H2 ZF	ChIP-seq	27852650
M08305_2.00	AC0211	Q9C0F3_7-11.RCADE	ZNF436	C2H2 ZF	ChIP-seq	27852650
M08306_2.00	AC0442	Q8TF68_1-3.RCADE	ZNF384	C2H2 ZF	ChIP-seq	27852650
M08307_2.00	AC0450	A0PJY2_1-5.RCADE	FEZF1	C2H2 ZF	ChIP-seq	27852650
M08308_2.00	AC0248	Q96PQ6_4-7.RCADE	ZNF317	C2H2 ZF	ChIP-seq	27852650
M08309_2.00	AC0491	Q9NQX6_1-9.RCADE	ZNF331	C2H2 ZF	ChIP-seq	27852650
M08310_2.00	AC0169	Q9BYN7.MEME	ZNF341	C2H2 ZF	ChIP-seq	27852650
M08311_2.00	AC0512	O75820_5-10.RCADE	ZNF189	C2H2 ZF	ChIP-seq	27852650
M08312_2.00	AC0365	Q96PE6_5-10.RCADE	ZIM3	C2H2 ZF	ChIP-seq	27852650
M08313_2.00	AC0224	P51814_4-14.RCADE	ZNF41	C2H2 ZF	ChIP-seq	27852650
M08314_2.00	AC0493	Q9UL59_3-10.RCADE	ZNF214	C2H2 ZF	ChIP-seq	27852650
M08315_2.00	AC0496	Q8IVP9_6-10.RCADE	ZNF547	C2H2 ZF	ChIP-seq	27852650
M08316_2.00	AC0634	P17022.MEME	ZNF18	C2H2 ZF	ChIP-seq	27852650
M08317_2.00	AC0108	Q13118.MEME	KLF10	C2H2 ZF	ChIP-seq	27852650
M08318_2.00	AC0167	Q53GI3.MEME	ZNF394	C2H2 ZF	ChIP-seq	27852650
M08319_2.00	AC0153	Q96SR6_1-8.RCADE	ZNF382	C2H2 ZF	ChIP-seq	27852650
M08320_2.00	AC0144	Q9UKT9_2-4.RCADE	IKZF3	C2H2 ZF	ChIP-seq	27852650
M08321_2.00	AC0110	Q9Y2X9_1-4.RCADE	ZNF281	C2H2 ZF	ChIP-seq	27852650
M08322_2.00	AC0326	Q8N8E2_4-8.RCADE	ZNF513	C2H2 ZF	ChIP-seq	27852650
M08323_2.00	AC0109	Q9UIH9.MEME	KLF15	C2H2 ZF	ChIP-seq	27852650
M08324_2.00	AC0214	Q8N2R0.MEME	OSR2	C2H2 ZF	ChIP-seq	27852650
M08325_2.00	AC0442	P17026_1-3.RCADE	ZNF22	C2H2 ZF	ChIP-seq	27852650
M08326_2.00	AC0108	Q02086_1-3.RCADE	SP2	C2H2 ZF	ChIP-seq	27852650
M08327_2.00	AC0184	Q8N9Z0_6-8.RCADE	ZNF610	C2H2 ZF	ChIP-seq	27852650
M08328_2.00	AC0062	Q3MIS6_1-4.RCADE	ZNF528	C2H2 ZF	ChIP-seq	27852650
M08329_2.00	AC0367	Q15072_6-10.RCADE	ZNF146	C2H2 ZF	ChIP-seq	27852650
M08330_2.00	AC0463	P17039.MEME	ZNF30	C2H2 ZF	ChIP-seq	27852650
M08331_2.00	AC0573	O60765_5-9.RCADE	ZNF354A	C2H2 ZF	ChIP-seq	27852650
M08332_2.00	AC0370	P59817.MEME	ZNF280A	C2H2 ZF	ChIP-seq	27852650
M08333_2.00	AC0021	Q9H5H4_1-5.RCADE	ZNF768	C2H2 ZF	ChIP-seq	27852650
M08334_2.00	AC0457	P13682_1-10.RCADE	ZNF35	C2H2 ZF	ChIP-seq	27852650
M08335_2.00	AC0487	Q96MU6_10-13.RCADE	ZNF778	C2H2 ZF	ChIP-seq	27852650
M08336_2.00	AC0145	P17020_7-12.RCADE	ZNF16	C2H2 ZF	ChIP-seq	27852650
M08337_2.00	AC0057	Q09FC8.MEME	ZNF415	C2H2 ZF	ChIP-seq	27852650
M08338_2.00	AC0124	Q9BU19.MEME	ZNF692	C2H2 ZF	ChIP-seq	27852650
M08339_2.00	AC0133	Q96C55.MEME	ZNF524	C2H2 ZF	ChIP-seq	27852650
M08340_2.00	AC0101	Q9HCK0.MEME	ZBTB26	C2H2 ZF	ChIP-seq	27852650
M08341_2.00	AC0482	Q86TJ5_1-7.RCADE	ZNF554	C2H2 ZF	ChIP-seq	27852650
M08342_2.00	AC0182	Q8TC21_2-6.RCADE	ZNF596	C2H2 ZF	ChIP-seq	27852650
M08343_2.00	AC0148	Q8NEM1_5-11.RCADE	ZNF680	C2H2 ZF	ChIP-seq	27852650
M08344_2.00	AC0125	Q6P9G9_1-7.RCADE	ZNF449	C2H2 ZF	ChIP-seq	27852650
M08345_2.00	AC0077	Q8NBF1.MEME	GLIS1	C2H2 ZF	ChIP-seq	27852650
M08346_2.00	AC0041	Q8N9F8_4-12.RCADE	ZNF454	C2H2 ZF	ChIP-seq	27852650
M08347_2.00	AC0037	Q08ER8_4-7.RCADE	ZNF543	C2H2 ZF	ChIP-seq	27852650
M08348_2.00	AC0059	Q96MM3_1-4.RCADE	ZFP42	C2H2 ZF	ChIP-seq	27852650
M08349_2.00	AC0106	Q06889_1-3.RCADE	EGR3	C2H2 ZF	ChIP-seq	27852650
M08350_2.00	AC0609	Q99592_2-4.RCADE	ZBTB18	C2H2 ZF	ChIP-seq	27852650
M08351_2.00	AC0609	B2RXF5_2-4.RCADE	ZBTB42	C2H2 ZF	ChIP-seq	27852650
M08352_2.00	AC0322	Q8NCA9_4-6.RCADE	ZNF784	C2H2 ZF	ChIP-seq	27852650
M08353_2.00	AC0177	Q0VGE8_8-13.RCADE	ZNF816	C2H2 ZF	ChIP-seq	27852650
M08354_2.00	AC0150	Q96JF6_10-14.RCADE	ZNF594	C2H2 ZF	ChIP-seq	27852650
M08355_2.00	AC0285	Q96NJ6_1-6.RCADE	ZFP3	C2H2 ZF	ChIP-seq	27852650
M08356_2.00	AC0447	Q8N141_6-12.RCADE	ZFP82	C2H2 ZF	ChIP-seq	27852650
